Report,Timeframe,Period,Prior Year Week Ending,Current Year Week Ending,Geography,Variety,Volume Prior Year,Volume Current Year,Volume Variance,Price per Volume Prior Year,Price per Volume Current Year,Price per Volume Variance,Units Prior Year,Units Current Year,Unit Variance,Price per Unit Prior Year,Price per Unit Current Year,Price per Unit Variance,Dollars Prior Year,Dollars Current Year,Dollar Variance
Produce,Last 04 Wks,1,2022/01/30,2023/01/29,Total U.S.,Other,3139862.294,3025828.275,-0.0363,4.0756,4.0405,-0.0086,3437878.935,2960453.887,-0.1389,3.7223,4.1297,0.1095,12796814.8,12225842.18,-0.0446
Produce,Last 04 Wks,1,2022/01/30,2023/01/29,Total U.S.,Papaya,6251004.603,7308021.875,0.1691,1.324,1.3654,0.0313,2894398.016,3420885.437,0.1819,2.8594,2.9169,0.0201,8276225.941,9978210.623,0.2056
Produce,Last 04 Wks,1,2022/01/30,2023/01/29,Total U.S.,Peaches,2074697.507,1962278.801,-0.0542,2.8304,2.8862,0.0197,1520365.044,1437446.175,-0.0545,3.8624,3.94,0.0201,5872198.825,5663559.357,-0.0355
Produce,Last 04 Wks,1,2022/01/30,2023/01/29,Total U.S.,Pears,28952066.36,24700661.42,-0.1468,1.7677,1.9659,0.1121,16423857.27,14313249.22,-0.1285,3.1161,3.3926,0.0888,51178195.45,48559830.47,-0.0512
Produce,Last 04 Wks,1,2022/01/30,2023/01/29,Total U.S.,Pineapple,54740604.4,55886696.78,0.0209,1.2877,1.3216,0.0263,21784761.48,22569111.48,0.036,3.2358,3.2726,0.0114,70490397.6,73859403.77,0.0478
Produce,Last 04 Wks,1,2022/01/30,2023/01/29,Total U.S.,Plums,66659.6659,755159.3306,10.3286,3.2619,3.5022,0.0737,71159.8544,705958.6367,8.9207,3.0556,3.7463,0.226,217438.3831,2644717.85,11.1631
Produce,Last 04 Wks,1,2022/01/30,2023/01/29,Total U.S.,Pomegranates,2741084.697,4907439.113,0.7903,5.1722,4.1947,-0.189,3720265.019,5092870.17,0.369,3.8108,4.042,0.0607,14177353.98,20585348.69,0.452
Produce,Last 04 Wks,1,2022/01/30,2023/01/29,Total U.S.,Rhubarb,20,0,-1,0.1415,0,0,1,0,-1,2.83,0,0,2.83,0,-1
Produce,Last 04 Wks,1,2022/01/30,2023/01/29,Total U.S.,Tangelos,1064700.701,614917.4617,-0.4225,1.4479,1.9497,0.3466,723534.7462,408873.2957,-0.4349,2.1306,2.9323,0.3763,1541535.291,1198922.948,-0.2223
Produce,Last 04 Wks,1,2022/01/30,2023/01/29,Total U.S.,Tangerines,118398960.5,110457048.5,-0.0671,1.6691,1.6088,-0.0361,38932011.15,35815710.23,-0.08,5.0761,4.9616,-0.0225,197620876.7,177703438,-0.1008
Produce,Last 04 Wks,1,2022/01/30,2023/01/29,Total U.S.,Variety,14770732.09,14737797.52,-0.0022,4.5975,4.8058,0.0453,12757795.16,12432742.38,-0.0255,5.3229,5.6968,0.0703,67907899.76,70826677.15,0.043
Produce,Last 04 Wks,2,2022/02/27,2023/02/26,Total U.S.,Total Store with Perimeter,0,0,0,0,0,0,19273597144,18752902553,-0.027,3.993,4.4466,0.1136,76959804848,83385952533,0.0835
Produce,Last 04 Wks,2,2022/02/27,2023/02/26,Total U.S.,Produce Department,3180589409,3173250480,-0.0023,1.8831,1.9483,0.0346,2360758690,2371593943,0.0046,2.537,2.6068,0.0275,5989272591,6182289660,0.0322
Produce,Last 04 Wks,2,2022/02/27,2023/02/26,Total U.S.,Vegetable Aisle,1520951337,1498114678,-0.015,1.9109,2.0502,0.0729,1290292117,1268764491,-0.0167,2.2525,2.4208,0.0747,2906422716,3071468485,0.0568
Produce,Last 04 Wks,2,2022/02/27,2023/02/26,Total U.S.,Fruit Aisle,1629569502,1644046590,0.0089,1.8323,1.8269,-0.0029,1014046132,1044148503,0.0297,2.9445,2.8765,-0.0231,2985827511,3003521771,0.0059
Produce,Last 04 Wks,2,2022/02/27,2023/02/26,Total U.S.,Blackberries,9658214.585,11639394.57,0.2051,7.2397,6.7608,-0.0662,20830277.38,24999644.31,0.2002,3.3568,3.1477,-0.0623,69923033.05,78691326.05,0.1254
Produce,Last 04 Wks,2,2022/02/27,2023/02/26,Total U.S.,Blueberries,40017808.08,43797353.29,0.0944,5.0448,4.8188,-0.0448,51879751.36,54828204.76,0.0568,3.8913,3.8493,-0.0108,201881121.6,211052436.3,0.0454
Produce,Last 04 Wks,2,2022/02/27,2023/02/26,Total U.S.,Raspberries,13348579.58,10688215.76,-0.1993,8.5274,9.3119,0.092,29854258.11,23833811.03,-0.2017,3.8128,4.1759,0.0952,113828414.2,99527496.85,-0.1256
Produce,Last 04 Wks,2,2022/02/27,2023/02/26,Total U.S.,Strawberries,114558194.6,112316485.9,-0.0196,3.4613,3.7218,0.0753,102588704,101224870.7,-0.0133,3.8652,4.1296,0.0684,396524579.4,418023278.8,0.0542
Produce,Last 04 Wks,2,2022/02/27,2023/02/26,Total U.S.,Apples,200223046,191936158.2,-0.0414,1.9092,1.9615,0.0274,95097213.22,90832125.61,-0.0448,4.0197,4.1449,0.0311,382265367.4,376486106.8,-0.0151
Produce,Last 04 Wks,2,2022/02/27,2023/02/26,Total U.S.,Apricots,39525.2387,39870.3209,0.0087,4.033,4.3662,0.0826,46304.5084,50989.1748,0.1012,3.4425,3.4141,-0.0083,159403.4459,174081.0952,0.0921
Produce,Last 04 Wks,2,2022/02/27,2023/02/26,Total U.S.,Avocados,92634623.34,96756746.09,0.0445,2.6406,2.0777,-0.2132,114684699.6,121770307.4,0.0618,2.1329,1.6509,-0.226,244613300.5,201035478.1,-0.1781
Produce,Last 04 Wks,2,2022/02/27,2023/02/26,Total U.S.,Bananas,466581284.9,466134943.3,-0.001,0.574,0.6009,0.0469,246806269.5,251415308.2,0.0187,1.085,1.114,0.0267,267795606.8,280089163.2,0.0459
Produce,Last 04 Wks,2,2022/02/27,2023/02/26,Total U.S.,Cherries,4357492.354,7658686.699,0.7576,5.052,4.4623,-0.1167,3682190.549,6412340.716,0.7414,5.9785,5.3297,-0.1085,22013993.92,34175733.82,0.5525
Produce,Last 04 Wks,2,2022/02/27,2023/02/26,Total U.S.,Coconuts,756957.3273,784169.1011,0.0359,2.1426,2.3879,0.1145,613866.9402,636893.5363,0.0375,2.642,2.9401,0.1128,1621828.775,1872546.798,0.1546
Produce,Last 04 Wks,2,2022/02/27,2023/02/26,Total U.S.,Dates,5087.1899,4062.0997,-0.2015,8.3937,8.7106,0.0377,7619.29,5727.8671,-0.2482,5.6043,6.1774,0.1023,42700.5515,35383.3176,-0.1714
Produce,Last 04 Wks,2,2022/02/27,2023/02/26,Total U.S.,Grapefruit,15692758.79,14351937.8,-0.0854,1.4388,1.4147,-0.0167,6101102.285,5578190.364,-0.0857,3.7008,3.6399,-0.0164,22578670.36,20304313.65,-0.1007
Produce,Last 04 Wks,2,2022/02/27,2023/02/26,Total U.S.,Grapes,129107828.4,141589892.2,0.0967,2.3581,2.2486,-0.0464,66067911.82,75935709.16,0.1494,4.6081,4.1928,-0.0901,304448298.6,318379611.5,0.0458
Produce,Last 04 Wks,2,2022/02/27,2023/02/26,Total U.S.,Kiwi,7267075.767,7113706.327,-0.0211,2.6626,2.9208,0.097,5693624.159,5604474.434,-0.0157,3.3984,3.7074,0.0909,19349052.14,20777923.39,0.0738
Produce,Last 04 Wks,2,2022/02/27,2023/02/26,Total U.S.,Lemons,33946699.17,35114221.51,0.0344,2.0316,1.9928,-0.0191,36901372.66,37907785.61,0.0273,1.869,1.8459,-0.0123,68967576.4,69975004.27,0.0146
Produce,Last 04 Wks,2,2022/02/27,2023/02/26,Total U.S.,Limes,26900528.32,29081127.01,0.0811,2.4402,1.9783,-0.1893,32562242.11,37311511.8,0.1459,2.0159,1.5419,-0.2351,65643168.91,57532006.66,-0.1236
Produce,Last 04 Wks,2,2022/02/27,2023/02/26,Total U.S.,Mangoes,19375483.38,25576026.61,0.32,1.8769,1.7248,-0.0811,17536151.11,23205595.15,0.3233,2.0738,1.901,-0.0833,36366514.96,44113503.88,0.213
Produce,Last 04 Wks,2,2022/02/27,2023/02/26,Total U.S.,Melons,102990537.3,104786097.3,0.0174,1.4187,1.5189,0.0706,34361010.56,35845994.97,0.0432,4.2522,4.4401,0.0442,146111106.2,159159921.5,0.0893
Produce,Last 04 Wks,2,2022/02/27,2023/02/26,Total U.S.,Nectarines,4921826.364,5638431.741,0.1456,2.4599,2.3422,-0.0479,3262007.884,3645944.358,0.1177,3.7116,3.6221,-0.0241,12107303.67,13206073.02,0.0908
Produce,Last 04 Wks,2,2022/02/27,2023/02/26,Total U.S.,Oranges,108577172.9,95276748.73,-0.1225,1.3916,1.3909,-0.0005,39785873.49,35296441.45,-0.1128,3.7977,3.7546,-0.0114,151095442.8,132524164.3,-0.1229
Produce,Last 04 Wks,2,2022/02/27,2023/02/26,Total U.S.,Other,2860150.816,2984993.835,0.0436,4.2904,4.4007,0.0257,3161230.631,3088155.994,-0.0231,3.8818,4.2537,0.0958,12271310.48,13136192.63,0.0705
Produce,Last 04 Wks,2,2022/02/27,2023/02/26,Total U.S.,Papaya,6932447.349,7714135.591,0.1128,1.3299,1.3542,0.0183,3285372.831,3682082.454,0.1208,2.8062,2.8371,0.011,9219344.429,10446390.8,0.1331
Produce,Last 04 Wks,2,2022/02/27,2023/02/26,Total U.S.,Peaches,3471860.677,3339619.886,-0.0381,2.7692,2.7506,-0.0067,2513182.594,2366304.785,-0.0584,3.8255,3.8819,0.0147,9614166.8,9185792.111,-0.0446
Produce,Last 04 Wks,2,2022/02/27,2023/02/26,Total U.S.,Pears,25943226.28,22262506.71,-0.1419,1.7795,1.9494,0.0955,14542489.52,12475773.5,-0.1421,3.1745,3.4786,0.0958,46164958.94,43397955.57,-0.0599
Produce,Last 04 Wks,2,2022/02/27,2023/02/26,Total U.S.,Pineapple,54158244.36,58750342.36,0.0848,1.3325,1.3161,-0.0123,21698604.53,23437898,0.0802,3.3258,3.299,-0.008,72165237.4,77322323.1,0.0715
Produce,Last 04 Wks,2,2022/02/27,2023/02/26,Total U.S.,Plums,1044994.36,3035552.475,1.9049,3.2481,2.8083,-0.1354,995836.3319,2408567.347,1.4186,3.4085,3.5393,0.0384,3394291.014,8524687.986,1.5115
Produce,Last 04 Wks,2,2022/02/27,2023/02/26,Total U.S.,Pomegranates,485347.3578,1130109.392,1.3285,8.8804,5.8824,-0.3376,921306.068,1629848.016,0.7691,4.6783,4.0788,-0.1281,4310102.475,6647766.039,0.5424
Produce,Last 04 Wks,2,2022/02/27,2023/02/26,Total U.S.,Tangelos,2387589.643,1354982.075,-0.4325,1.5,1.641,0.094,1636245.195,981285.1183,-0.4003,2.1888,2.2659,0.0352,3581332.711,2223462.156,-0.3792
Produce,Last 04 Wks,2,2022/02/27,2023/02/26,Total U.S.,Tangerines,122257466.1,123641888.2,0.0113,1.6611,1.5759,-0.0513,39719287.52,40301972.4,0.0147,5.1129,4.8346,-0.0544,203079708.5,194842061.5,-0.0406
Produce,Last 04 Wks,2,2022/02/27,2023/02/26,Total U.S.,Variety,15806052.05,15944938.55,0.0088,4.626,4.8076,0.0393,13434968.45,13265185.67,-0.0126,5.4424,5.7789,0.0618,73118216.36,76657522.67,0.0484
Produce,Last 04 Wks,3,2022/03/27,2023/03/26,Total U.S.,Total Store with Perimeter,0,0,0,0,0,0,19010021133,18516604578,-0.026,4.037,4.4377,0.0993,76743076528,82171708722,0.0707
Produce,Last 04 Wks,3,2022/03/27,2023/03/26,Total U.S.,Produce Department,3248051785,3263343429,0.0047,1.8572,1.8796,0.0121,2372805953,2396304964,0.0099,2.5423,2.5597,0.0069,6032361685,6133886592,0.0168
Produce,Last 04 Wks,3,2022/03/27,2023/03/26,Total U.S.,Vegetable Aisle,1549322583,1548296966,-0.0007,1.9093,1.9834,0.0388,1296157308,1286614372,-0.0074,2.2823,2.3868,0.0458,2958190530,3070914139,0.0381
Produce,Last 04 Wks,3,2022/03/27,2023/03/26,Total U.S.,Fruit Aisle,1670286149,1685564294,0.0091,1.7863,1.7577,-0.016,1023165737,1053074261,0.0292,2.9161,2.8134,-0.0352,2983670174,2962729435,-0.007
Produce,Last 04 Wks,3,2022/03/27,2023/03/26,Total U.S.,Blackberries,10407156.56,12081397.12,0.1609,7.208,6.7243,-0.0671,22442541.65,25903793.46,0.1542,3.3425,3.1362,-0.0617,75014929.34,81239337.64,0.083
Produce,Last 04 Wks,3,2022/03/27,2023/03/26,Total U.S.,Blueberries,36934918.67,38184814.87,0.0338,5.4076,5.6382,0.0427,48942837.34,49046918.32,0.0021,4.0809,4.3896,0.0757,199728404.3,215295124.6,0.0779
Produce,Last 04 Wks,3,2022/03/27,2023/03/26,Total U.S.,Raspberries,13586657.51,14262215.65,0.0497,8.3851,8.6535,0.032,30319934,32063860.36,0.0575,3.7574,3.8491,0.0244,113925496.7,123417816.6,0.0833
Produce,Last 04 Wks,3,2022/03/27,2023/03/26,Total U.S.,Strawberries,123012369.8,114109643,-0.0724,2.8375,3.0061,0.0594,107562290,99509791.15,-0.0749,3.2451,3.4472,0.0623,349051902.7,343025644.5,-0.0173
Produce,Last 04 Wks,3,2022/03/27,2023/03/26,Total U.S.,Apples,197974253.1,191124094.5,-0.0346,1.9388,1.964,0.013,93589140.76,90256825.49,-0.0356,4.1013,4.1589,0.014,383838418.1,375368246.9,-0.0221
Produce,Last 04 Wks,3,2022/03/27,2023/03/26,Total U.S.,Apricots,26332.1075,45576.1047,0.7308,4.4435,4.3157,-0.0288,34040.9118,58580.375,0.7209,3.4373,3.3576,-0.0232,117007.6587,196690.674,0.681
Produce,Last 04 Wks,3,2022/03/27,2023/03/26,Total U.S.,Avocados,79444580.77,94756387.43,0.1927,2.9378,2.0591,-0.2991,96339633.89,114988411.2,0.1936,2.4226,1.6968,-0.2996,233389639.1,195112116.6,-0.164
Produce,Last 04 Wks,3,2022/03/27,2023/03/26,Total U.S.,Bananas,476364273.6,471526211.4,-0.0102,0.5751,0.6042,0.0504,252218720.3,255636923.2,0.0136,1.0863,1.1144,0.0259,273975366.5,284874437.8,0.0398
Produce,Last 04 Wks,3,2022/03/27,2023/03/26,Total U.S.,Cherries,1839532.988,565766.2359,-0.6924,5.3976,4.6823,-0.1325,1575732.063,455293.7955,-0.7111,6.3012,5.8184,-0.0766,9929041.158,2649102.221,-0.7332
Produce,Last 04 Wks,3,2022/03/27,2023/03/26,Total U.S.,Coconuts,741220.1565,861820.8643,0.1627,2.2504,2.3819,0.0584,603968.4131,699935.5338,0.1589,2.7618,2.9328,0.0619,1668026.614,2052755.787,0.2306
Produce,Last 04 Wks,3,2022/03/27,2023/03/26,Total U.S.,Dates,5753.0079,4614.6755,-0.1979,8.5782,8.9786,0.0467,8593.6508,6848.7881,-0.203,5.7427,6.0498,0.0535,49350.731,41433.5223,-0.1604
Produce,Last 04 Wks,3,2022/03/27,2023/03/26,Total U.S.,Grapefruit,14333462.47,13064840,-0.0885,1.3989,1.4267,0.0199,5625111.286,5094436.666,-0.0943,3.5645,3.6587,0.0264,20050720.47,18639064.81,-0.0704
Produce,Last 04 Wks,3,2022/03/27,2023/03/26,Total U.S.,Grapes,141477206.1,151963621.9,0.0741,2.1928,2.0142,-0.0814,74117170.08,79953545.38,0.0787,4.1856,3.8283,-0.0854,310226232.9,306089915.3,-0.0133
Produce,Last 04 Wks,3,2022/03/27,2023/03/26,Total U.S.,Kiwi,7295377.503,6722534.388,-0.0785,2.6135,2.9468,0.1275,5717173.097,5679020.558,-0.0067,3.335,3.4883,0.046,19066626.49,19810163.93,0.039
Produce,Last 04 Wks,3,2022/03/27,2023/03/26,Total U.S.,Lemons,36867974.32,36826029.52,-0.0011,1.986,2.0013,0.0077,38855503.98,39225247.68,0.0095,1.8845,1.8789,-0.0029,73221380.3,73701260.79,0.0066
Produce,Last 04 Wks,3,2022/03/27,2023/03/26,Total U.S.,Limes,25821685.88,28512938.61,0.1042,2.7338,2.2269,-0.1854,31487196.89,35742416.15,0.1351,2.2419,1.7765,-0.2076,70590920.19,63495155.76,-0.1005
Produce,Last 04 Wks,3,2022/03/27,2023/03/26,Total U.S.,Mangoes,25502799.73,29145716.24,0.1428,1.7778,1.7426,-0.0198,22072203.1,26281400.05,0.1907,2.0541,1.9325,-0.0592,45338068.78,50787926.58,0.1202
Produce,Last 04 Wks,3,2022/03/27,2023/03/26,Total U.S.,Melons,123297052.1,122582908,-0.0058,1.3752,1.4788,0.0754,39748493.36,40069024.78,0.0081,4.2656,4.524,0.0606,169552330.5,181272460.5,0.0691
Produce,Last 04 Wks,3,2022/03/27,2023/03/26,Total U.S.,Nectarines,5611463.052,6179724.603,0.1013,2.3063,2.2445,-0.0268,3881115.073,4120930.144,0.0618,3.3345,3.3659,0.0094,12941551.64,13870584.18,0.0718
Produce,Last 04 Wks,3,2022/03/27,2023/03/26,Total U.S.,Oranges,105192948.2,96470630.05,-0.0829,1.4183,1.3695,-0.0344,38761753.28,35285680.46,-0.0897,3.849,3.7442,-0.0272,149194777.2,132117640.5,-0.1145
Produce,Last 04 Wks,3,2022/03/27,2023/03/26,Total U.S.,Other,2680781.151,3847969.614,0.4354,4.4845,4.1911,-0.0654,2788240.805,3669034.12,0.3159,4.3117,4.3955,0.0194,12022018.16,16127332.71,0.3415
Produce,Last 04 Wks,3,2022/03/27,2023/03/26,Total U.S.,Papaya,8837442.383,9039337.316,0.0228,1.2509,1.3447,0.075,4122965.364,4430066.791,0.0745,2.6813,2.7438,0.0233,11054822.57,12155189.11,0.0995
Produce,Last 04 Wks,3,2022/03/27,2023/03/26,Total U.S.,Peaches,4399527.368,3700154.276,-0.159,2.417,2.4811,0.0265,3124727.236,2656809.03,-0.1497,3.403,3.4554,0.0154,10633573.01,9180400.043,-0.1367
Produce,Last 04 Wks,3,2022/03/27,2023/03/26,Total U.S.,Pears,24480590.01,21307167.07,-0.1296,1.7728,1.9402,0.0944,13738707.85,12049709.73,-0.1229,3.1589,3.4309,0.0861,43399542.66,41340762.46,-0.0474
Produce,Last 04 Wks,3,2022/03/27,2023/03/26,Total U.S.,Pineapple,61130666.02,66929049.43,0.0949,1.2784,1.245,-0.0261,24086788.03,25891645.03,0.0749,3.2444,3.2182,-0.0081,78147252.45,83325406.34,0.0663
Produce,Last 04 Wks,3,2022/03/27,2023/03/26,Total U.S.,Plums,3491543.367,5443022.337,0.5589,2.8256,2.6929,-0.047,2910790.891,4044926.936,0.3896,3.3894,3.6237,0.0691,9865859.689,14657725.37,0.4857
Produce,Last 04 Wks,3,2022/03/27,2023/03/26,Total U.S.,Pomegranates,391455.2198,471907.1865,0.2055,7.7866,9.6475,0.239,740698.1123,988387.6376,0.3344,4.1152,4.6062,0.1193,3048118.623,4552737.536,0.4936
Produce,Last 04 Wks,3,2022/03/27,2023/03/26,Total U.S.,Rhubarb,40,0,-1,0.1408,0,0,2,0,-1,2.815,0,0,5.63,0,-1
Produce,Last 04 Wks,3,2022/03/27,2023/03/26,Total U.S.,Tangelos,2142640.913,1495380.895,-0.3021,1.79,1.744,-0.0257,1559173.998,1118784.038,-0.2825,2.4598,2.3311,-0.0523,3835228.387,2607950.612,-0.32
Produce,Last 04 Wks,3,2022/03/27,2023/03/26,Total U.S.,Tangerines,117252129,125029016.3,0.0663,1.719,1.564,-0.0902,38069096.9,40753049.89,0.0705,5.2945,4.7984,-0.0937,201557622.2,195547717.6,-0.0298
Produce,Last 04 Wks,3,2022/03/27,2023/03/26,Total U.S.,Variety,16340538.36,16034266.94,-0.0187,4.6231,4.8156,0.0417,13858130.08,13445803.62,-0.0298,5.4512,5.7427,0.0535,75543614.26,77215391.04,0.0221
Produce,Last 04 Wks,4,2022/04/24,2023/04/23,Total U.S.,Total Store with Perimeter,0,0,0,0,0,0,19232363551,18745945017,-0.0253,4.0826,4.4334,0.0859,78518162265,83108930437,0.0585
Produce,Last 04 Wks,4,2022/04/24,2023/04/23,Total U.S.,Produce Department,3306663335,3354133408,0.0144,1.8647,1.8663,0.0009,2403485886,2441849222,0.016,2.5654,2.5636,-0.0007,6165931689,6259841474,0.0152
Produce,Last 04 Wks,4,2022/04/24,2023/04/23,Total U.S.,Vegetable Aisle,1557253221,1558557653,0.0008,1.9422,1.9818,0.0204,1318509670,1315446018,-0.0023,2.2939,2.3481,0.0236,3024513422,3088739475,0.0212
Produce,Last 04 Wks,4,2022/04/24,2023/04/23,Total U.S.,Fruit Aisle,1720383298,1765162922,0.026,1.7677,1.7349,-0.0185,1028448390,1067573223,0.038,2.957,2.8686,-0.0299,3041086431,3062441659,0.007
Produce,Last 04 Wks,4,2022/04/24,2023/04/23,Total U.S.,Blackberries,10421174.01,12090798.89,0.1602,7.219,7.0141,-0.0284,22575549.24,25883097.19,0.1465,3.3324,3.2765,-0.0168,75230430.71,84806303.46,0.1273
Produce,Last 04 Wks,4,2022/04/24,2023/04/23,Total U.S.,Blueberries,35029302.34,40310546.86,0.1508,6.2127,5.8063,-0.0654,48171210.44,52525556.01,0.0904,4.5178,4.456,-0.0137,217627732.8,234053476.9,0.0755
Produce,Last 04 Wks,4,2022/04/24,2023/04/23,Total U.S.,Raspberries,13346163.98,16760090.99,0.2558,8.6822,8.0143,-0.0769,29951877.76,37946172.43,0.2669,3.8687,3.5398,-0.085,115873521.3,134320871.9,0.1592
Produce,Last 04 Wks,4,2022/04/24,2023/04/23,Total U.S.,Strawberries,115527352.7,95026520.03,-0.1775,3.0742,3.5888,0.1674,99367432.98,84272543.57,-0.1519,3.5742,4.0468,0.1322,355158327.9,341031787.1,-0.0398
