Report,Timeframe,Period,Prior Year Week Ending,Current Year Week Ending,Geography,Variety,Volume Prior Year,Volume Current Year,Volume Variance,Price per Volume Prior Year,Price per Volume Current Year,Price per Volume Variance,Units Prior Year,Units Current Year,Unit Variance,Price per Unit Prior Year,Price per Unit Current Year,Price per Unit Variance,Dollars Prior Year,Dollars Current Year,Dollar Variance
Produce,Last 04 Wks,1,2021/01/31,2022/01/30,Total U.S.,Plums,814902.5058,66659.6659,-0.9182,2.9307,3.2619,0.113,718901.7373,71159.8544,-0.901,3.3221,3.0556,-0.0802,2388237.16,217438.3831,-0.909
Produce,Last 04 Wks,1,2021/01/31,2022/01/30,Total U.S.,Pomegranates,3619379.794,2741084.697,-0.2427,3.6359,5.1722,0.4225,4072387.428,3720265.019,-0.0865,3.2314,3.8108,0.1793,13159607.22,14177353.98,0.0773
Produce,Last 04 Wks,1,2021/01/31,2022/01/30,Total U.S.,Rhubarb,0,20,0,0,0.1415,0,0,1,0,0,2.83,0,0,2.83,0
Produce,Last 04 Wks,1,2021/01/31,2022/01/30,Total U.S.,Tangelos,1620751.507,1064700.701,-0.3431,1.3903,1.4479,0.0414,1035297.082,723534.7462,-0.3011,2.1765,2.1306,-0.0211,2253297.124,1541535.291,-0.3159
Produce,Last 04 Wks,1,2021/01/31,2022/01/30,Total U.S.,Tangerines,133517697.5,118398960.5,-0.1132,1.4005,1.6691,0.1918,43047521.55,38932011.15,-0.0956,4.3437,5.0761,0.1686,186985684.2,197620876.7,0.0569
Produce,Last 04 Wks,1,2021/01/31,2022/01/30,Total U.S.,Variety,13389684.77,14770732.09,0.1031,4.1914,4.5975,0.0969,11205839.16,12757795.16,0.1385,5.0083,5.3229,0.0628,56121981.99,67907899.76,0.21
Produce,Last 04 Wks,2,2021/02/28,2022/02/27,Total U.S.,Total Store with Perimeter,0,0,0,0,0,0,19886664181,19273597144,-0.0308,3.6121,3.993,0.1054,71833574036,76959804848,0.0714
Produce,Last 04 Wks,2,2021/02/28,2022/02/27,Total U.S.,Produce Department,3300455891,3180589409,-0.0363,1.707,1.8831,0.1032,2438750160,2360758690,-0.032,2.3101,2.537,0.0982,5633769140,5989272591,0.0631
Produce,Last 04 Wks,2,2021/02/28,2022/02/27,Total U.S.,Vegetable Aisle,1601746114,1520951337,-0.0504,1.8149,1.9109,0.0529,1367262903,1290292117,-0.0563,2.1262,2.2525,0.0594,2907058521,2906422716,-0.0002
Produce,Last 04 Wks,2,2021/02/28,2022/02/27,Total U.S.,Fruit Aisle,1669103681,1629569502,-0.0237,1.5781,1.8323,0.1611,1015659070,1014046132,-0.0016,2.5934,2.9445,0.1354,2634011978,2985827511,0.1336
Produce,Last 04 Wks,2,2021/02/28,2022/02/27,Total U.S.,Blackberries,7721100.41,9658214.585,0.2509,7.213,7.2397,0.0037,16835812.43,20830277.38,0.2373,3.308,3.3568,0.0148,55692616.33,69923033.05,0.2555
Produce,Last 04 Wks,2,2021/02/28,2022/02/27,Total U.S.,Blueberries,37552582.59,40017808.08,0.0656,4.93,5.0448,0.0233,48898181.39,51879751.36,0.061,3.7861,3.8913,0.0278,185132489.9,201881121.6,0.0905
Produce,Last 04 Wks,2,2021/02/28,2022/02/27,Total U.S.,Raspberries,10504627.37,13348579.58,0.2707,8.4782,8.5274,0.0058,23363291.32,29854258.11,0.2778,3.812,3.8128,0.0002,89060450.73,113828414.2,0.2781
Produce,Last 04 Wks,2,2021/02/28,2022/02/27,Total U.S.,Strawberries,98236291.18,114558194.6,0.1661,3.3178,3.4613,0.0433,89903143.91,102588704,0.1411,3.6253,3.8652,0.0662,325929881.4,396524579.4,0.2166
Produce,Last 04 Wks,2,2021/02/28,2022/02/27,Total U.S.,Apples,207509636.4,200223046,-0.0351,1.7012,1.9092,0.1223,97867882.86,95097213.22,-0.0283,3.6071,4.0197,0.1144,353016639,382265367.4,0.0829
Produce,Last 04 Wks,2,2021/02/28,2022/02/27,Total U.S.,Apricots,33776.8466,39525.2387,0.1702,4.0581,4.033,-0.0062,42966.8997,46304.5084,0.0777,3.1902,3.4425,0.0791,137071.3949,159403.4459,0.1629
Produce,Last 04 Wks,2,2021/02/28,2022/02/27,Total U.S.,Avocados,101638112.1,92634623.34,-0.0886,1.929,2.6406,0.3689,129837461.9,114684699.6,-0.1167,1.51,2.1329,0.4125,196057121.2,244613300.5,0.2477
Produce,Last 04 Wks,2,2021/02/28,2022/02/27,Total U.S.,Bananas,487558659.9,466581284.9,-0.043,0.5489,0.574,0.0456,248786987,246806269.5,-0.008,1.0757,1.085,0.0087,267621327.6,267795606.8,0.0007
Produce,Last 04 Wks,2,2021/02/28,2022/02/27,Total U.S.,Cherries,2256183.378,4357492.354,0.9314,5.4426,5.052,-0.0718,1908403.864,3682190.549,0.9295,6.4345,5.9785,-0.0709,12279575.15,22013993.92,0.7927
Produce,Last 04 Wks,2,2021/02/28,2022/02/27,Total U.S.,Coconuts,720282.0047,756957.3273,0.0509,2.0905,2.1426,0.0249,596543.1158,613866.9402,0.029,2.5241,2.642,0.0467,1505748.551,1621828.775,0.0771
Produce,Last 04 Wks,2,2021/02/28,2022/02/27,Total U.S.,Dates,4965.5008,5087.1899,0.0245,8.0117,8.3937,0.0477,7711.2635,7619.29,-0.0119,5.1589,5.6043,0.0863,39782.0059,42700.5515,0.0734
Produce,Last 04 Wks,2,2021/02/28,2022/02/27,Total U.S.,Grapefruit,20758238.67,15692758.79,-0.244,1.1584,1.4388,0.242,7926227.14,6101102.285,-0.2303,3.0338,3.7008,0.2198,24046968.44,22578670.36,-0.0611
Produce,Last 04 Wks,2,2021/02/28,2022/02/27,Total U.S.,Grapes,140197029,129107828.4,-0.0791,1.9591,2.3581,0.2037,73498518.39,66067911.82,-0.1011,3.737,4.6081,0.2331,274660597.2,304448298.6,0.1085
Produce,Last 04 Wks,2,2021/02/28,2022/02/27,Total U.S.,Kiwi,6986261.937,7267075.767,0.0402,2.3664,2.6626,0.1251,6069933.621,5693624.159,-0.062,2.7237,3.3984,0.2477,16532527.5,19349052.14,0.1704
Produce,Last 04 Wks,2,2021/02/28,2022/02/27,Total U.S.,Lemons,35049014.27,33946699.17,-0.0315,1.9069,2.0316,0.0654,38505835.72,36901372.66,-0.0417,1.7357,1.869,0.0768,66834464.09,68967576.4,0.0319
Produce,Last 04 Wks,2,2021/02/28,2022/02/27,Total U.S.,Limes,29185541.76,26900528.32,-0.0783,1.6447,2.4402,0.4837,33345963.86,32562242.11,-0.0235,1.4395,2.0159,0.4005,48000657.12,65643168.91,0.3675
Produce,Last 04 Wks,2,2021/02/28,2022/02/27,Total U.S.,Mangoes,17525774.78,19375483.38,0.1055,1.8058,1.8769,0.0394,16403795.49,17536151.11,0.069,1.9293,2.0738,0.0749,31647506.33,36366514.96,0.1491
Produce,Last 04 Wks,2,2021/02/28,2022/02/27,Total U.S.,Melons,86311011.55,102990537.3,0.1932,1.2897,1.4187,0.1001,27315889.21,34361010.56,0.2579,4.075,4.2522,0.0435,111311235,146111106.2,0.3126
Produce,Last 04 Wks,2,2021/02/28,2022/02/27,Total U.S.,Nectarines,4639852.419,4921826.364,0.0608,2.2597,2.4599,0.0886,3018326.577,3262007.884,0.0807,3.4736,3.7116,0.0685,10484593.75,12107303.67,0.1548
Produce,Last 04 Wks,2,2021/02/28,2022/02/27,Total U.S.,Oranges,108113770.6,108577172.9,0.0043,1.2037,1.3916,0.1561,39000239.42,39785873.49,0.0201,3.3369,3.7977,0.1381,130140007.2,151095442.8,0.161
Produce,Last 04 Wks,2,2021/02/28,2022/02/27,Total U.S.,Other,2382764.897,2860150.816,0.2003,4.0271,4.2904,0.0654,2590888.483,3161230.631,0.2201,3.7036,3.8818,0.0481,9595648.232,12271310.48,0.2788
Produce,Last 04 Wks,2,2021/02/28,2022/02/27,Total U.S.,Papaya,6807319.639,6932447.349,0.0184,1.3197,1.3299,0.0077,2986368.713,3285372.831,0.1001,3.0082,2.8062,-0.0671,8983470.807,9219344.429,0.0263
Produce,Last 04 Wks,2,2021/02/28,2022/02/27,Total U.S.,Peaches,4502777.979,3471860.677,-0.229,2.6127,2.7692,0.0599,3246004.632,2513182.594,-0.2258,3.6243,3.8255,0.0555,11764358.16,9614166.8,-0.1828
Produce,Last 04 Wks,2,2021/02/28,2022/02/27,Total U.S.,Pears,25710457.15,25943226.28,0.0091,1.6639,1.7795,0.0695,14189429.07,14542489.52,0.0249,3.0149,3.1745,0.0529,42779277.3,46164958.94,0.0791
Produce,Last 04 Wks,2,2021/02/28,2022/02/27,Total U.S.,Pineapple,55558471.46,54158244.36,-0.0252,1.1601,1.3325,0.1486,21738993.83,21698604.53,-0.0019,2.9648,3.3258,0.1218,64451256.16,72165237.4,0.1197
Produce,Last 04 Wks,2,2021/02/28,2022/02/27,Total U.S.,Plums,3790755.223,1044994.36,-0.7243,2.4387,3.2481,0.3319,3054354.55,995836.3319,-0.674,3.0267,3.4085,0.1261,9244533.552,3394291.014,-0.6328
Produce,Last 04 Wks,2,2021/02/28,2022/02/27,Total U.S.,Pomegranates,1075344.29,485347.3578,-0.5487,5.4873,8.8804,0.6184,1538770.017,921306.068,-0.4013,3.8347,4.6783,0.22,5900716.846,4310102.475,-0.2696
Produce,Last 04 Wks,2,2021/02/28,2022/02/27,Total U.S.,Tangelos,2414245.671,2387589.643,-0.011,1.4995,1.5,0.0004,1691294.762,1636245.195,-0.0325,2.1404,2.1888,0.0226,3620046.587,3581332.711,-0.0107
Produce,Last 04 Wks,2,2021/02/28,2022/02/27,Total U.S.,Tangerines,148095647.5,122257466.1,-0.1745,1.3837,1.6611,0.2005,47621576.62,39719287.52,-0.1659,4.303,5.1129,0.1882,204913908.3,203079708.5,-0.009
Produce,Last 04 Wks,2,2021/02/28,2022/02/27,Total U.S.,Variety,13936449.12,15806052.05,0.1342,4.2838,4.626,0.0799,11548626.32,13434968.45,0.1633,5.1695,5.4424,0.0528,59700809.04,73118216.36,0.2247
Produce,Last 04 Wks,3,2021/03/28,2022/03/27,Total U.S.,Total Store with Perimeter,0,0,0,0,0,0,19638078243,19010021133,-0.032,3.6808,4.037,0.0968,72284212631,76743076528,0.0617
Produce,Last 04 Wks,3,2021/03/28,2022/03/27,Total U.S.,Produce Department,3322915610,3248051785,-0.0225,1.6945,1.8572,0.096,2433036586,2372805953,-0.0248,2.3143,2.5423,0.0985,5630763711,6032361685,0.0713
Produce,Last 04 Wks,3,2021/03/28,2022/03/27,Total U.S.,Vegetable Aisle,1585899676,1549322583,-0.0231,1.7991,1.9093,0.0612,1349754168,1296157308,-0.0397,2.1139,2.2823,0.0796,2853270941,2958190530,0.0368
Produce,Last 04 Wks,3,2021/03/28,2022/03/27,Total U.S.,Fruit Aisle,1708995459,1670286149,-0.0227,1.5744,1.7863,0.1346,1030246756,1023165737,-0.0069,2.6116,2.9161,0.1166,2690566145,2983670174,0.1089
Produce,Last 04 Wks,3,2021/03/28,2022/03/27,Total U.S.,Blackberries,7341261.826,10407156.56,0.4176,7.7959,7.208,-0.0754,16248074.93,22442541.65,0.3812,3.5224,3.3425,-0.0511,57231964.85,75014929.34,0.3107
Produce,Last 04 Wks,3,2021/03/28,2022/03/27,Total U.S.,Blueberries,35723577.86,36934918.67,0.0339,5.4472,5.4076,-0.0073,48286070.94,48942837.34,0.0136,4.03,4.0809,0.0126,194593481.8,199728404.3,0.0264
Produce,Last 04 Wks,3,2021/03/28,2022/03/27,Total U.S.,Raspberries,12222528.4,13586657.51,0.1116,8.319,8.3851,0.0079,27107886.46,30319934,0.1185,3.7509,3.7574,0.0017,101679793.1,113925496.7,0.1204
Produce,Last 04 Wks,3,2021/03/28,2022/03/27,Total U.S.,Strawberries,114018595,123012369.8,0.0789,2.7773,2.8375,0.0217,99913367.2,107562290,0.0766,3.1694,3.2451,0.0239,316663308.7,349051902.7,0.1023
Produce,Last 04 Wks,3,2021/03/28,2022/03/27,Total U.S.,Apples,201646927.9,197974253.1,-0.0182,1.7081,1.9388,0.1351,95197122.42,93589140.76,-0.0169,3.618,4.1013,0.1336,344424972.1,383838418.1,0.1144
Produce,Last 04 Wks,3,2021/03/28,2022/03/27,Total U.S.,Apricots,31922.336,26332.1075,-0.1751,4.1179,4.4435,0.0791,41246.1698,34040.9118,-0.1747,3.1871,3.4373,0.0785,131454.5755,117007.6587,-0.1099
Produce,Last 04 Wks,3,2021/03/28,2022/03/27,Total U.S.,Avocados,94154817.78,79444580.77,-0.1562,2.1569,2.9378,0.362,116285279.3,96339633.89,-0.1715,1.7464,2.4226,0.3871,203086310.6,233389639.1,0.1492
Produce,Last 04 Wks,3,2021/03/28,2022/03/27,Total U.S.,Bananas,490554099,476364273.6,-0.0289,0.5481,0.5751,0.0493,251170841.8,252218720.3,0.0042,1.0705,1.0863,0.0147,268882604.1,273975366.5,0.0189
Produce,Last 04 Wks,3,2021/03/28,2022/03/27,Total U.S.,Cherries,1220826.351,1839532.988,0.5068,5.4828,5.3976,-0.0155,1045901.22,1575732.063,0.5066,6.3997,6.3012,-0.0154,6693498.72,9929041.158,0.4834
Produce,Last 04 Wks,3,2021/03/28,2022/03/27,Total U.S.,Coconuts,781709.8972,741220.1565,-0.0518,2.0989,2.2504,0.0721,644562.3921,603968.4131,-0.063,2.5455,2.7618,0.0849,1640762.855,1668026.614,0.0166
Produce,Last 04 Wks,3,2021/03/28,2022/03/27,Total U.S.,Dates,5038.1942,5753.0079,0.1419,8.0101,8.5782,0.0709,7914.1257,8593.6508,0.0859,5.0993,5.7427,0.1262,40356.4687,49350.731,0.2229
Produce,Last 04 Wks,3,2021/03/28,2022/03/27,Total U.S.,Grapefruit,13628407.65,14333462.47,0.0517,1.2936,1.3989,0.0814,6174808.238,5625111.286,-0.089,2.8551,3.5645,0.2485,17629644.9,20050720.47,0.1373
Produce,Last 04 Wks,3,2021/03/28,2022/03/27,Total U.S.,Grapes,135070407.4,141477206.1,0.0474,2.0338,2.1928,0.0781,71476979.86,74117170.08,0.0369,3.8433,4.1856,0.0891,274709244.9,310226232.9,0.1293
Produce,Last 04 Wks,3,2021/03/28,2022/03/27,Total U.S.,Kiwi,7049362.701,7295377.503,0.0349,2.3436,2.6135,0.1152,6173509.232,5717173.097,-0.0739,2.6761,3.335,0.2462,16520971.09,19066626.49,0.1541
Produce,Last 04 Wks,3,2021/03/28,2022/03/27,Total U.S.,Lemons,37157859.56,36867974.32,-0.0078,1.8791,1.986,0.0569,40045899.83,38855503.98,-0.0297,1.7436,1.8845,0.0808,69824443.15,73221380.3,0.0486
Produce,Last 04 Wks,3,2021/03/28,2022/03/27,Total U.S.,Limes,28670241.65,25821685.88,-0.0994,1.8585,2.7338,0.471,33487309.84,31487196.89,-0.0597,1.5912,2.2419,0.409,53283898.66,70590920.19,0.3248
Produce,Last 04 Wks,3,2021/03/28,2022/03/27,Total U.S.,Mangoes,25048479.85,25502799.73,0.0181,1.577,1.7778,0.1273,22017594.79,22072203.1,0.0025,1.7941,2.0541,0.1449,39502479.79,45338068.78,0.1477
Produce,Last 04 Wks,3,2021/03/28,2022/03/27,Total U.S.,Melons,121024743.7,123297052.1,0.0188,1.1673,1.3752,0.1781,36946279.18,39748493.36,0.0758,3.8236,4.2656,0.1156,141266627.6,169552330.5,0.2002
Produce,Last 04 Wks,3,2021/03/28,2022/03/27,Total U.S.,Nectarines,5320781.596,5611463.052,0.0546,2.1006,2.3063,0.0979,3569134.858,3881115.073,0.0874,3.1316,3.3345,0.0648,11176927.99,12941551.64,0.1579
Produce,Last 04 Wks,3,2021/03/28,2022/03/27,Total U.S.,Oranges,103785820,105192948.2,0.0136,1.1889,1.4183,0.193,37424118.46,38761753.28,0.0357,3.2971,3.849,0.1674,123389900.5,149194777.2,0.2091
Produce,Last 04 Wks,3,2021/03/28,2022/03/27,Total U.S.,Other,2610612.217,2680781.151,0.0269,3.9327,4.4845,0.1403,2583971.915,2788240.805,0.0791,3.9733,4.3117,0.0852,10266823.96,12022018.16,0.171
Produce,Last 04 Wks,3,2021/03/28,2022/03/27,Total U.S.,Papaya,7707005.631,8837442.383,0.1467,1.2663,1.2509,-0.0122,3402525.283,4122965.364,0.2117,2.8683,2.6813,-0.0652,9759353.521,11054822.57,0.1327
Produce,Last 04 Wks,3,2021/03/28,2022/03/27,Total U.S.,Peaches,5280060.54,4399527.368,-0.1668,2.3963,2.417,0.0086,3788601.675,3124727.236,-0.1752,3.3397,3.403,0.019,12652684.44,10633573.01,-0.1596
Produce,Last 04 Wks,3,2021/03/28,2022/03/27,Total U.S.,Pears,23298056.92,24480590.01,0.0508,1.6848,1.7728,0.0523,12911215.45,13738707.85,0.0641,3.0401,3.1589,0.0391,39251691.41,43399542.66,0.1057
Produce,Last 04 Wks,3,2021/03/28,2022/03/27,Total U.S.,Pineapple,62416693.08,61130666.02,-0.0206,1.1311,1.2784,0.1302,23422934.69,24086788.03,0.0283,3.0141,3.2444,0.0764,70599729.23,78147252.45,0.1069
Produce,Last 04 Wks,3,2021/03/28,2022/03/27,Total U.S.,Plums,6557772.909,3491543.367,-0.4676,2.223,2.8256,0.2711,4984204.299,2910790.891,-0.416,2.9248,3.3894,0.1588,14577970.71,9865859.689,-0.3232
Produce,Last 04 Wks,3,2021/03/28,2022/03/27,Total U.S.,Pomegranates,527526.8411,391455.2198,-0.2579,8.5965,7.7866,-0.0942,1041827.612,740698.1123,-0.289,4.3528,4.1152,-0.0546,4534859.75,3048118.623,-0.3278
Produce,Last 04 Wks,3,2021/03/28,2022/03/27,Total U.S.,Rhubarb,0,40,0,0,0.1408,0,0,2,0,0,2.815,0,0,5.63,0
Produce,Last 04 Wks,3,2021/03/28,2022/03/27,Total U.S.,Tangelos,2484895.493,2142640.913,-0.1377,1.4692,1.79,0.2183,1730556.494,1559173.998,-0.099,2.1096,2.4598,0.166,3650867.409,3835228.387,0.0505
Produce,Last 04 Wks,3,2021/03/28,2022/03/27,Total U.S.,Tangerines,145403936.3,117252129,-0.1936,1.3816,1.719,0.2442,47236348.04,38069096.9,-0.1941,4.2528,5.2945,0.2449,200888518.1,201557622.2,0.0033
Produce,Last 04 Wks,3,2021/03/28,2022/03/27,Total U.S.,Variety,15795775.12,16340538.36,0.0345,4.2569,4.6231,0.086,13168761.38,13858130.08,0.0523,5.1061,5.4512,0.0676,67240358.14,75543614.26,0.1235
Produce,Last 04 Wks,4,2021/04/25,2022/04/24,Total U.S.,Total Store with Perimeter,0,0,0,0,0,0,19736250555,19232363551,-0.0255,3.7171,4.0826,0.0983,73361409076,78518162265,0.0703
Produce,Last 04 Wks,4,2021/04/25,2022/04/24,Total U.S.,Produce Department,3396470730,3306663335,-0.0264,1.7017,1.8647,0.0958,2453485782,2403485886,-0.0204,2.3558,2.5654,0.089,5779892289,6165931689,0.0668
Produce,Last 04 Wks,4,2021/04/25,2022/04/24,Total U.S.,Vegetable Aisle,1584420734,1557253221,-0.0171,1.8286,1.9422,0.0621,1368841766,1318509670,-0.0368,2.1166,2.2939,0.0838,2897291747,3024513422,0.0439
Produce,Last 04 Wks,4,2021/04/25,2022/04/24,Total U.S.,Fruit Aisle,1783866230,1720383298,-0.0356,1.5638,1.7677,0.1303,1031753043,1028448390,-0.0032,2.7038,2.957,0.0936,2789675988,3041086431,0.0901
Produce,Last 04 Wks,4,2021/04/25,2022/04/24,Total U.S.,Blackberries,8153814.267,10421174.01,0.2781,7.8238,7.219,-0.0773,17551289.52,22575549.24,0.2863,3.6347,3.3324,-0.0832,63793941.52,75230430.71,0.1793
Produce,Last 04 Wks,4,2021/04/25,2022/04/24,Total U.S.,Blueberries,32756491.88,35029302.34,0.0694,5.9997,6.2127,0.0355,47479738.48,48171210.44,0.0146,4.1392,4.5178,0.0915,196528270.7,217627732.8,0.1074
Produce,Last 04 Wks,4,2021/04/25,2022/04/24,Total U.S.,Raspberries,12454736.57,13346163.98,0.0716,8.181,8.6822,0.0613,27573201.15,29951877.76,0.0863,3.6954,3.8687,0.0469,101892760,115873521.3,0.1372
Produce,Last 04 Wks,4,2021/04/25,2022/04/24,Total U.S.,Strawberries,111655269.9,115527352.7,0.0347,2.9377,3.0742,0.0465,96413683.86,99367432.98,0.0306,3.4021,3.5742,0.0506,328010005.5,355158327.9,0.0828
Produce,Last 04 Wks,4,2021/04/25,2022/04/24,Total U.S.,Apples,193405098.3,192601806,-0.0042,1.7541,1.9418,0.107,91679002.43,91122312.13,-0.0061,3.7005,4.1042,0.1091,339255673.9,373987080.1,0.1024
