Report,Timeframe,Period,Prior Year Week Ending,Current Year Week Ending,Geography,Variety,Volume Prior Year,Volume Current Year,Volume Variance,Price per Volume Prior Year,Price per Volume Current Year,Price per Volume Variance,Units Prior Year,Units Current Year,Unit Variance,Price per Unit Prior Year,Price per Unit Current Year,Price per Unit Variance,Dollars Prior Year,Dollars Current Year,Dollar Variance
Produce,Last 04 Wks,1,2023/01/29,2024/01/28,Total U.S.,Pears,24700661.42,25968488.64,0.051327663,1.965932395,1.858447471,-0.054673764,14313249.22,14749551.61,0.030482414,3.392648987,3.272036554,-0.035551109,48559830.47,48261072.03,-0.006152378
Produce,Last 04 Wks,1,2023/01/29,2024/01/28,Total U.S.,Pineapple,55886696.78,61838704.98,0.106501342,1.321591864,1.28317788,-0.02906645,22569111.48,23805542.99,0.054784235,3.272588016,3.333259755,0.018539376,73859403.76,79350058.38,0.074339276
Produce,Last 04 Wks,1,2023/01/29,2024/01/28,Total U.S.,Plums,755159.3306,486627.226,-0.355596619,3.502198468,3.401723033,-0.028689246,705958.6367,456126.3353,-0.353890849,3.746278766,3.629194184,-0.031253569,2644717.85,1655371.043,-0.374084066
Produce,Last 04 Wks,1,2023/01/29,2024/01/28,Total U.S.,Pomegranates,4907439.113,4725212.959,-0.037132637,4.194723198,4.065927755,-0.030704158,5092870.17,5280359.018,0.036813985,4.041993611,3.638459894,-0.099835318,20585348.69,19212374.52,-0.066696668
Produce,Last 04 Wks,1,2023/01/29,2024/01/28,Total U.S.,Rhubarb,0,40,0,0,0.33175,0,0,2,0,0,6.635,0,0,13.27,0
Produce,Last 04 Wks,1,2023/01/29,2024/01/28,Total U.S.,Tangelos,614917.4617,202488.8208,-0.670705691,1.949729878,1.951439553,0.000876878,408873.2957,139829.7741,-0.658011967,2.932260336,2.825898106,-0.03627312,1198922.948,395144.6938,-0.67041694
Produce,Last 04 Wks,1,2023/01/29,2024/01/28,Total U.S.,Tangerines,110457048.5,127689275.4,0.156008396,1.608801253,1.660936163,0.03240606,35815710.23,42585022.33,0.189003989,4.961605866,4.980242431,0.003756156,177703438,212083735.1,0.193470073
Produce,Last 04 Wks,1,2023/01/29,2024/01/28,Total U.S.,Variety,14737797.52,14715799.76,-0.001492609,4.805784381,4.781031602,-0.005150622,12432742.38,11964835.33,-0.037635064,5.696786356,5.880290181,0.032211814,70826677.15,70356703.69,-0.006635543
Produce,Last 04 Wks,2,2023/02/26,2024/02/25,Total U.S.,Total Store with Perimeter,,,,,,,18752902553,18600338918,-0.008135468,4.446562461,4.501123114,0.0122703,83385952533,83722415442,0.004035007
Produce,Last 04 Wks,2,2023/02/26,2024/02/25,Total U.S.,Produce Department,3173250480,3213551915,0.012700364,1.948251391,1.966270406,0.009248814,2371593943,2393165108,0.00909564,2.60680783,2.64031596,0.012854085,6182289660,6318712028,0.022066641
Produce,Last 04 Wks,2,2023/02/26,2024/02/25,Total U.S.,Vegetable Aisle,1498114678,1515068739,0.011316932,2.050222543,2.035536773,-0.007163012,1268764491,1281392346,0.009952876,2.420834211,2.406739936,-0.005822073,3071468485,3083978133,0.004072856
Produce,Last 04 Wks,2,2023/02/26,2024/02/25,Total U.S.,Fruit Aisle,1644046590,1665808932,0.013237059,1.826907941,1.872739737,0.025087086,1044148503,1048298966,0.003974974,2.876527393,2.975893979,0.034543939,3003521771,3119626582,0.038656224
Produce,Last 04 Wks,2,2023/02/26,2024/02/25,Total U.S.,Blackberries,11639394.57,10541252.57,-0.094347003,6.760774847,7.496230505,0.108782747,24999644.31,23577928.02,-0.056869461,3.147697826,3.351425072,0.064722619,78691326.05,79019659.11,0.004172417
Produce,Last 04 Wks,2,2023/02/26,2024/02/25,Total U.S.,Blueberries,43797353.29,46867989.83,0.070110094,4.818839964,5.636543222,0.169688818,54828204.76,58261117.45,0.062612167,3.849340631,4.534301126,0.177942292,211052436.3,264173450.4,0.251695811
Produce,Last 04 Wks,2,2023/02/26,2024/02/25,Total U.S.,Raspberries,10688215.76,11429867.45,0.069389663,9.311890695,9.341874566,0.003219955,23833811.03,25565073.67,0.072638934,4.17589519,4.176650904,0.00018097,99527496.85,106776388,0.07283305
Produce,Last 04 Wks,2,2023/02/26,2024/02/25,Total U.S.,Strawberries,112316485.9,115462185.8,0.028007464,3.72183367,3.618153333,-0.027857327,101224870.7,104218737.2,0.029576392,4.129649916,4.008491215,-0.029338734,418023278.8,417759892.4,-0.000630076
Produce,Last 04 Wks,2,2023/02/26,2024/02/25,Total U.S.,Apples,191936158.2,210270093.9,0.09552101,1.961517363,1.731404271,-0.117313818,90832125.61,96998953.76,0.067892589,4.144856286,3.753262531,-0.094477041,376486106.8,364062538.7,-0.032998743
Produce,Last 04 Wks,2,2023/02/26,2024/02/25,Total U.S.,Apricots,39870.32094,35865.16034,-0.100454687,4.36618244,4.556561175,0.043603019,50989.17484,44634.15349,-0.124634717,3.414079473,3.661362082,0.072430244,174081.0952,163421.7972,-0.061231796
Produce,Last 04 Wks,2,2023/02/26,2024/02/25,Total U.S.,Avocados,96756746.09,101839313.2,0.05252933,2.077741204,2.121335237,0.020981455,121770307.4,123958571.5,0.017970425,1.650940055,1.742802623,0.055642582,201035478.1,216035323.6,0.074612927
Produce,Last 04 Wks,2,2023/02/26,2024/02/25,Total U.S.,Bananas,466134943.3,462431502.6,-0.007944997,0.600875706,0.609126564,0.013731389,251415308.2,253515024.2,0.008351584,1.114049758,1.111095144,-0.002652138,280089163.2,281679312.3,0.005677296
Produce,Last 04 Wks,2,2023/02/26,2024/02/25,Total U.S.,Cherries,7658686.699,6154731.849,-0.196372421,4.462349116,5.165231584,0.157514002,6412340.715,5197895.819,-0.189391823,5.329681522,6.116054735,0.147546004,34175733.82,31790615.33,-0.069789825
Produce,Last 04 Wks,2,2023/02/26,2024/02/25,Total U.S.,Coconuts,784169.1011,829442.5533,0.057734298,2.387937494,2.355356689,-0.01364391,636893.5363,665988.7169,0.045682958,2.940125298,2.933432679,-0.002276304,1872546.798,1953633.066,0.043302665
Produce,Last 04 Wks,2,2023/02/26,2024/02/25,Total U.S.,Dates,4062.099733,3484.492433,-0.142194268,8.710597948,8.914470125,0.023405073,5727.867054,4928.964827,-0.139476391,6.177398544,6.302013666,0.020172751,35383.3176,31062.4037,-0.122117263
Produce,Last 04 Wks,2,2023/02/26,2024/02/25,Total U.S.,Grapefruit,14351937.8,15231354.63,0.061275129,1.414743704,1.362270065,-0.037090562,5578190.364,5893599.959,0.056543354,3.639946349,3.520635708,-0.032778132,20304313.65,20749218.46,0.021911837
Produce,Last 04 Wks,2,2023/02/26,2024/02/25,Total U.S.,Grapes,141589892.2,131777700.6,-0.069300085,2.248604096,2.583138221,0.148774133,75935709.16,71141805.34,-0.063131086,4.192752199,4.784809909,0.141209803,318379611.5,340400015.1,0.069163988
Produce,Last 04 Wks,2,2023/02/26,2024/02/25,Total U.S.,Kiwi,7113706.327,7806719.467,0.097419419,2.920829513,3.191404605,0.092636386,5604474.434,5823873.925,0.039147202,3.707381242,4.277977301,0.153908115,20777923.39,24914400.45,0.199080389
Produce,Last 04 Wks,2,2023/02/26,2024/02/25,Total U.S.,Lemons,35114221.51,34971721.95,-0.004058172,1.992782447,2.040477803,0.023934051,37907785.61,37275178.47,-0.016688053,1.845926982,1.914384459,0.037085691,69975004.27,71359022.37,0.01977875
Produce,Last 04 Wks,2,2023/02/26,2024/02/25,Total U.S.,Limes,29081127.01,31523700.7,0.083991713,1.978327959,1.910408676,-0.03433166,37311511.8,39558976.5,0.060235155,1.541937163,1.522363737,-0.012694049,57532006.66,60223151.32,0.046776478
Produce,Last 04 Wks,2,2023/02/26,2024/02/25,Total U.S.,Mangoes,25576026.61,11098765.43,-0.566048096,1.724798951,2.428246096,0.40784298,23205595.15,9040605.129,-0.610412701,1.900985672,2.981054194,0.568162369,44113503.88,26950533.83,-0.389063859
Produce,Last 04 Wks,2,2023/02/26,2024/02/25,Total U.S.,Melons,104786097.3,104802282.7,0.000154461,1.518903037,1.544687759,0.016975884,35845994.97,35614018.97,-0.006471462,4.440103325,4.545592095,0.023758179,159159921.5,161886803.1,0.017132967
Produce,Last 04 Wks,2,2023/02/26,2024/02/25,Total U.S.,Nectarines,5638431.741,4261660.995,-0.244176184,2.342153568,2.607682751,0.113369673,3645944.357,2903672.617,-0.203588335,3.622126868,3.827242714,0.056628565,13206073.02,11113059.87,-0.158488685
Produce,Last 04 Wks,2,2023/02/26,2024/02/25,Total U.S.,Oranges,95276748.73,99130862.94,0.040451781,1.390939196,1.400324305,0.006747318,35296441.45,35730596.6,0.012300253,3.754604114,3.885055666,0.034744423,132524164.3,138815356.8,0.04747204
Produce,Last 04 Wks,2,2023/02/26,2024/02/25,Total U.S.,Other,2984993.834,3451765.489,0.156372737,4.40074364,4.526658055,0.028612077,3088155.994,3570296.678,0.156125754,4.253733509,4.376376381,0.028831818,13136192.63,15624962.06,0.189458962
Produce,Last 04 Wks,2,2023/02/26,2024/02/25,Total U.S.,Papaya,7714135.591,7489457.806,-0.029125465,1.354188123,1.31716176,-0.027342111,3682082.454,3696826.605,0.004004297,2.837087688,2.668458243,-0.059437516,10446390.8,9864827.429,-0.055671225
Produce,Last 04 Wks,2,2023/02/26,2024/02/25,Total U.S.,Peaches,3339619.886,2898072.205,-0.132214951,2.750550189,2.917283723,0.060618248,2366304.785,2079905.783,-0.121032169,3.881914185,4.064847042,0.047124395,9185792.111,8454498.872,-0.079611342
Produce,Last 04 Wks,2,2023/02/26,2024/02/25,Total U.S.,Pears,22262506.71,22823007.72,0.025176905,1.949374171,1.834665206,-0.058843996,12475773.5,12915268.86,0.035227904,3.478578348,3.242098838,-0.067981654,43397955.57,41872578.15,-0.035148601
Produce,Last 04 Wks,2,2023/02/26,2024/02/25,Total U.S.,Pineapple,58750342.36,61948455.89,0.054435658,1.316116979,1.352242444,0.027448522,23437898,24938999.79,0.064045922,3.299029764,3.358969169,0.018168798,77322323.1,83769331.41,0.083378358
Produce,Last 04 Wks,2,2023/02/26,2024/02/25,Total U.S.,Plums,3035552.475,1897030.074,-0.375062665,2.808282201,3.242773904,0.154717963,2408567.347,1658130.01,-0.311570003,3.539318922,3.709986297,0.0482204,8524687.986,6151639.617,-0.278373633
Produce,Last 04 Wks,2,2023/02/26,2024/02/25,Total U.S.,Pomegranates,1130109.392,1214801.025,0.074941093,5.882409337,6.418892298,0.091201229,1629848.016,1835167.569,0.125974662,4.078764383,4.249027215,0.041743728,6647766.039,7797676.945,0.172977042
Produce,Last 04 Wks,2,2023/02/26,2024/02/25,Total U.S.,Rhubarb,0,20,0,0,0.403,0,0,1,0,0,8.06,0,0,8.06,0
Produce,Last 04 Wks,2,2023/02/26,2024/02/25,Total U.S.,Tangelos,1354982.075,1261693.019,-0.068848922,1.640953188,1.762095596,0.073824414,981285.1183,911672.3335,-0.070940426,2.2658676,2.438621456,0.076241814,2223462.156,2223223.713,-0.000107239
Produce,Last 04 Wks,2,2023/02/26,2024/02/25,Total U.S.,Tangerines,123641888.2,137090310.6,0.108769145,1.575858023,1.619432109,0.027651023,40301972.4,44589124.57,0.106375741,4.834553991,4.978982052,0.029874123,194842061.5,222008450.9,0.139427746
Produce,Last 04 Wks,2,2023/02/26,2024/02/25,Total U.S.,Variety,15944938.55,15749782.31,-0.012239385,4.807639892,4.856486806,0.010160269,13265185.67,12812519.16,-0.0341244,5.778850338,5.969833804,0.033048696,76657522.67,76488609.99,-0.002203472
Produce,Last 04 Wks,3,2023/03/26,2024/03/24,Total U.S.,Total Store with Perimeter, , , , , , ,18518986360,18545916169,0.001454173,4.437748153,4.489138216,0.011580212,82182597518,83255181027,0.013051224
Produce,Last 04 Wks,3,2023/03/26,2024/03/24,Total U.S.,Produce Department,3266740721,3339494853,0.022271168,1.879497977,1.912057427,0.017323482,2397861873,2444623542,0.019501402,2.560544728,2.611979238,0.020087331,6139832576,6385305935,0.039980464
Produce,Last 04 Wks,3,2023/03/26,2024/03/24,Total U.S.,Vegetable Aisle,1551485603,1593505043,0.027083358,1.982917145,1.985779764,0.00144364,1288081501,1314576226,0.020569138,2.388410517,2.407125586,0.007835784,3076467402,3164350068,0.028566097
Produce,Last 04 Wks,3,2023/03/26,2024/03/24,Total U.S.,Fruit Aisle,1685772946,1714253955,0.016894926,1.757723128,1.815316986,0.032766171,1053164018,1067843637,0.013938588,2.813542854,2.914204116,0.035777405,2963122097,3111914323,0.050214679
Produce,Last 04 Wks,3,2023/03/26,2024/03/24,Total U.S.,Blackberries,12081397.12,11238851.56,-0.069739083,6.724333023,7.477024324,0.111935459,25903793.46,24756982.38,-0.044271936,3.136194618,3.394321861,0.082305875,81239337.64,84033166.52,0.034390099
Produce,Last 04 Wks,3,2023/03/26,2024/03/24,Total U.S.,Blueberries,38198505.48,43262805.5,0.132578486,5.638388073,5.931775578,0.052033933,49065231.79,54356312.79,0.107837685,4.389625603,4.721167422,0.075528496,215377997.7,256625253.1,0.191510999
Produce,Last 04 Wks,3,2023/03/26,2024/03/24,Total U.S.,Raspberries,14262215.65,12002412.62,-0.158446842,8.653481316,9.081946646,0.049513637,32063860.36,26721688.64,-0.166610373,3.849125317,4.079280785,0.059794226,123417816.6,109005271,-0.116778485
Produce,Last 04 Wks,3,2023/03/26,2024/03/24,Total U.S.,Strawberries,114113496.2,125898609.8,0.103275371,3.006159051,2.953497835,-0.017517774,99513644.27,110963596.6,0.11505912,3.447198842,3.35102036,-0.027900474,343043319.3,371841271.3,0.083948441
Produce,Last 04 Wks,3,2023/03/26,2024/03/24,Total U.S.,Apples,191214068.2,207074284.6,0.082944819,1.963814986,1.725545276,-0.12133002,90301810.31,96299717.15,0.066420671,4.158377906,3.710457975,-0.107715061,375509052.8,357316053.5,-0.048448897
Produce,Last 04 Wks,3,2023/03/26,2024/03/24,Total U.S.,Apricots,45576.10473,19864.9099,-0.564137611,4.315653458,4.328105277,0.002885269,58580.37499,25064.15846,-0.572140696,3.357620602,3.430293561,0.021644184,196690.674,85977.42136,-0.562880031
Produce,Last 04 Wks,3,2023/03/26,2024/03/24,Total U.S.,Avocados,94757485.66,98205281.95,0.036385477,2.059142031,2.216394616,0.076368013,114990921.4,115552013.1,0.004879443,1.696821966,1.883668248,0.110115431,195119121.4,217661658.2,0.115532176
Produce,Last 04 Wks,3,2023/03/26,2024/03/24,Total U.S.,Bananas,471526211.4,474235734.9,0.005746284,0.604153981,0.609148058,0.008266232,255636923.2,259644203.3,0.01567567,1.11437125,1.112598599,-0.001590718,284874437.8,288879776.9,0.014060016
Produce,Last 04 Wks,3,2023/03/26,2024/03/24,Total U.S.,Cherries,565766.2359,1963652.828,2.470784758,4.682326468,5.63412973,0.203275715,455293.7955,1671997.447,2.672348412,5.818445687,6.616920856,0.137231696,2649102.221,11063474.78,3.176311013
Produce,Last 04 Wks,3,2023/03/26,2024/03/24,Total U.S.,Coconuts,861820.8643,889204.0654,0.031773658,2.381882213,2.380913974,-0.000406502,699935.5338,719747.908,0.028305999,2.932778361,2.941472092,0.002964333,2052755.787,2117118.385,0.03135424
Produce,Last 04 Wks,3,2023/03/26,2024/03/24,Total U.S.,Dates,4614.675507,4036.335066,-0.125326351,8.978642648,8.969160547,-0.001056073,6848.788114,5699.163758,-0.16785807,6.049759698,6.352254254,0.050001086,41433.52231,36202.53723,-0.12625007
Produce,Last 04 Wks,3,2023/03/26,2024/03/24,Total U.S.,Grapefruit,13064840,13039907.94,-0.001908333,1.426658482,1.398689667,-0.019604422,5094436.666,5181861.882,0.017160919,3.658709693,3.519735744,-0.037984415,18639064.81,18238784.49,-0.021475344
Produce,Last 04 Wks,3,2023/03/26,2024/03/24,Total U.S.,Grapes,151967547.6,138386694.2,-0.0893668,2.014744405,2.519957652,0.250757985,79993309.11,74133170.01,-0.073257866,3.827517197,4.704083327,0.229016902,306175766.2,348728609,0.138981747
Produce,Last 04 Wks,3,2023/03/26,2024/03/24,Total U.S.,Kiwi,6722534.388,7204473.848,0.071690144,2.94682969,3.067442171,0.040929573,5679020.558,5513362.825,-0.029170124,3.48830643,4.008317174,0.149072553,19810163.93,22099306.9,0.115553964
Produce,Last 04 Wks,3,2023/03/26,2024/03/24,Total U.S.,Lemons,36826029.52,37019155.16,0.00524427,2.001336059,2.002837865,0.000750402,39225247.68,39069569.55,-0.003968825,1.878924039,1.897726711,0.010007149,73701260.79,74143365.71,0.005998607
Produce,Last 04 Wks,3,2023/03/26,2024/03/24,Total U.S.,Limes,28512938.61,31794128.89,0.11507724,2.226889225,1.918415142,-0.138522419,35742416.15,38970441.29,0.090313568,1.776465125,1.565143638,-0.118956169,63495155.76,60994338.27,-0.039385957
Produce,Last 04 Wks,3,2023/03/26,2024/03/24,Total U.S.,Mangoes,29147647.85,14749288.65,-0.493980141,1.742532966,2.405988986,0.380742307,26284209.66,14533994.57,-0.447044642,1.932366919,2.441629235,0.26354328,50790737.24,35486626.06,-0.301316973
Produce,Last 04 Wks,3,2023/03/26,2024/03/24,Total U.S.,Melons,122583817.5,119364784.9,-0.02625985,1.478769363,1.518303988,0.026734815,40069206.68,40593100.9,0.013074734,4.524002562,4.464601739,-0.013130148,181273193.7,181232028.9,-0.000227087
Produce,Last 04 Wks,3,2023/03/26,2024/03/24,Total U.S.,Nectarines,6182703.153,5356905.227,-0.133565838,2.24822645,2.422757918,0.077630733,4099185.419,3708970.36,-0.095193317,3.390946089,3.499214956,0.031928808,13900116.76,12978484.56,-0.066303918
Produce,Last 04 Wks,3,2023/03/26,2024/03/24,Total U.S.,Oranges,96470630.05,101878838,0.056060668,1.369511533,1.403027484,0.024472923,35285680.46,36756206.38,0.041674864,3.744228218,3.888834672,0.038621164,132117640.5,142938809.8,0.08190556
Produce,Last 04 Wks,3,2023/03/26,2024/03/24,Total U.S.,Other,3847969.614,4607063.889,0.19727138,4.191127875,4.10565333,-0.020394163,3669034.12,4148470.167,0.130670915,4.395525412,4.559513854,0.037308041,16127332.71,18915007.2,0.172854032
Produce,Last 04 Wks,3,2023/03/26,2024/03/24,Total U.S.,Papaya,9039337.316,7914157.535,-0.124475915,1.34469914,1.346531799,0.001362877,4430066.791,4069352.235,-0.08142418,2.743793646,2.618761947,-0.045568915,12155189.11,10656664.78,-0.123282683
Produce,Last 04 Wks,3,2023/03/26,2024/03/24,Total U.S.,Peaches,3700154.276,3800011.741,0.026987379,2.481085749,2.711466493,0.092854809,2656809.03,2683367.226,0.009996276,3.455423382,3.839804112,0.111239836,9180400.043,10303604.51,0.122348096
Produce,Last 04 Wks,3,2023/03/26,2024/03/24,Total U.S.,Pears,21388839.35,20297286.41,-0.051033762,1.932821049,1.832006759,-0.052159143,12049734.59,11339850.34,-0.058912854,3.430847261,3.279123162,-0.044223508,41340798.91,37184765.89,-0.100531028
Produce,Last 04 Wks,3,2023/03/26,2024/03/24,Total U.S.,Pineapple,66924231.94,68261513.63,0.019982025,1.244838906,1.291765342,0.037696794,25883996.31,26392742.69,0.019654862,3.218586756,3.340988791,0.038029745,83309887.71,88177857.5,0.058432077
Produce,Last 04 Wks,3,2023/03/26,2024/03/24,Total U.S.,Plums,5455505.245,5138910.878,-0.058032089,2.693850773,2.814649068,0.044842237,4051203.481,4281126.831,0.056754333,3.627642277,3.378603645,-0.068650273,14696317.02,14464230.72,-0.015792141
Produce,Last 04 Wks,3,2023/03/26,2024/03/24,Total U.S.,Pomegranates,471907.1865,438425.9898,-0.07094869,9.647527452,12.04471157,0.248476527,988387.6376,1065324.726,0.077841006,4.60622671,4.956906063,0.076131588,4552737.536,5280714.593,0.159898753
Produce,Last 04 Wks,3,2023/03/26,2024/03/24,Total U.S.,Rhubarb, ,40, , ,0.237, , ,2, , ,4.74, , ,9.48, 
Produce,Last 04 Wks,3,2023/03/26,2024/03/24,Total U.S.,Tangelos,1495380.895,1523966.815,0.019116147,1.744004234,1.774633804,0.017562784,1118784.038,1141631.427,0.020421626,2.331058117,2.368963366,0.016260963,2607950.612,2704483.027,0.037014664
Produce,Last 04 Wks,3,2023/03/26,2024/03/24,Total U.S.,Tangerines,125029970.3,139013305.9,0.11183987,1.564024882,1.612715785,0.031131796,40753482.06,45809322.23,0.124059097,4.798362609,4.893959176,0.019922748,195549984.5,224188952.9,0.146453442
