Report,Timeframe,Period,Prior Year Week Ending,Current Year Week Ending,Geography,Variety,Volume Prior Year,Volume Current Year,Volume Variance,Price per Volume Prior Year,Price per Volume Current Year,Price per Volume Variance,Units Prior Year,Units Current Year,Unit Variance,Price per Unit Prior Year,Price per Unit Current Year,Price per Unit Variance,Dollars Prior Year,Dollars Current Year,Dollar Variance
Produce,Last 04 Wks,1,2024/01/28,2025/01/26,Total U.S.,Mangoes,10587787.29,26085990.86,1.46378116,2.659381396,1.828706253,-0.312356529,10645093.98,25523004.09,1.397630695,2.645064909,1.869043881,-0.293384494,28156964.55,47703614.61,0.694203028
Produce,Last 04 Wks,1,2024/01/28,2025/01/26,Total U.S.,Melons,92168292.69,72074823.9,-0.218008473,1.60241065,1.89104274,0.180123672,32671545.55,28423144.12,-0.130033684,4.520491801,4.795267262,0.060784418,147691453.8,136296572.5,-0.077153288
Produce,Last 04 Wks,1,2024/01/28,2025/01/26,Total U.S.,Nectarines,1398333.984,1479098.492,0.057757666,3.068197977,2.804804798,-0.085846214,1041298.224,1159879.865,0.113878655,4.120208221,3.57673469,-0.131904385,4290365.502,4148582.547,-0.033046824
Produce,Last 04 Wks,1,2024/01/28,2025/01/26,Total U.S.,Oranges,105288259.3,118248715.4,0.12309498,1.394410469,1.358339298,-0.025868402,38277202.24,42893088.14,0.120590995,3.835574241,3.744703028,-0.023691684,146815050.9,160621877.1,0.094042307
Produce,Last 04 Wks,1,2024/01/28,2025/01/26,Total U.S.,Other,3369024.729,3771748.587,0.119537222,4.286350656,4.174584221,-0.026074963,3680284.115,3874578.529,0.052793319,3.923833298,4.063792234,0.03566893,14440821.36,15745482.14,0.09034533
Produce,Last 04 Wks,1,2024/01/28,2025/01/26,Total U.S.,Papaya,6701331.24,8542237.668,0.274707571,1.362445663,1.378008289,0.011422566,3204388.757,4249785.19,0.326238953,2.849279654,2.769851602,-0.027876538,9130199.686,11771274.32,0.289268003
Produce,Last 04 Wks,1,2024/01/28,2025/01/26,Total U.S.,Peaches,1421805.51,1234005.979,-0.132085247,3.165610873,3.315939003,0.047487874,1017697.096,890448.8033,-0.125035527,4.42261553,4.595310297,0.039048108,4500882.982,4091888.555,-0.09086982
Produce,Last 04 Wks,1,2024/01/28,2025/01/26,Total U.S.,Pears,26571215.86,20454203.83,-0.230211973,1.844542897,2.203355133,0.194526371,14933491.83,12011602.3,-0.195660169,3.282001828,3.752028571,0.143213431,49011747.48,45067875,-0.080467902
Produce,Last 04 Wks,1,2024/01/28,2025/01/26,Total U.S.,Pineapple,61993893.12,60235437.78,-0.028364977,1.28647313,1.382813545,0.074887235,23926415.87,23574376.47,-0.01471342,3.33328143,3.533259061,0.059994224,79753477.71,83294379.26,0.044398083
Produce,Last 04 Wks,1,2024/01/28,2025/01/26,Total U.S.,Plums,490225.9253,351487.5185,-0.283009118,3.396949077,3.842220837,0.131079904,459541.8143,330560.3864,-0.280673975,3.623767093,4.085464329,0.127408088,1665272.505,1350492.667,-0.189026022
Produce,Last 04 Wks,1,2024/01/28,2025/01/26,Total U.S.,Pomegranates,4749107.027,6634334.82,0.396964689,4.056233644,4.134926292,0.019400423,5304273.94,7072387.402,0.333337509,3.631691711,3.878815444,0.068046451,19263487.7,27432485.48,0.424066395
Produce,Last 04 Wks,1,2024/01/28,2025/01/26,Total U.S.,Tangelos,203025.9414,264103.2034,0.300834768,1.956420681,1.973450509,0.008704584,140148.6272,185801.0624,0.325743007,2.834163692,2.805121748,-0.010247095,397204.1506,521194.601,0.312157993
Produce,Last 04 Wks,1,2024/01/28,2025/01/26,Total U.S.,Tangerines,127796713.7,127086184.6,-0.005559838,1.662748098,1.644304976,-0.011091952,42624796.2,42236858.68,-0.009101217,4.985214277,4.947537583,-0.007557688,212493742.5,208968445.7,-0.016590121
Produce,Last 04 Wks,1,2024/01/28,2025/01/26,Total U.S.,Variety,14771318.55,15069994.41,0.020219987,4.807723184,5.020134922,0.044181358,12078346.69,12225348.38,0.01217068,5.879646646,6.188241257,0.052485231,71016410.64,75653405.23,0.065294691
Produce,Last 04 Wks,1,2024/01/28,2025/01/26,Total U.S.,Rhubarb,40, ,-1,0.33175, , ,2, ,-1,6.635, , ,13.27, ,-1
Produce,Last 04 Wks,2,2024/02/25,2025/02/23,Total U.S.,Total Store with Perimeter, , , , , , ,18709621009,18741551524,0.001706636,4.505216937,4.581602376,0.016954886,84290901452,85866336995,0.018690458
Produce,Last 04 Wks,2,2024/02/25,2025/02/23,Total U.S.,Produce Department,3243604510,3316852526,0.022582289,1.970754867,1.963139192,-0.003864344,2416337520,2459276237,0.017770165,2.645470396,2.647707114,0.00084549,6392349376,6511443188,0.018630679
Produce,Last 04 Wks,2,2024/02/25,2025/02/23,Total U.S.,Vegetable Aisle,1527892934,1550358111,0.014703371,2.0382664,1.990138463,-0.023612192,1292566607,1299816075,0.005608584,2.409355784,2.37374146,-0.014781679,3114252829,3085427308,-0.009255999
Produce,Last 04 Wks,2,2024/02/25,2025/02/23,Total U.S.,Fruit Aisle,1682897235,1733900751,0.03030697,1.87859748,1.909758423,0.016587344,1059575032,1095371665,0.033783953,2.983730657,3.023021016,0.013168199,3161486506,3311331564,0.047397026
Produce,Last 04 Wks,2,2024/02/25,2025/02/23,Total U.S.,Blackberries,10617323.69,11589322.35,0.091548369,7.489970834,7.343353403,-0.019575167,23756028.5,25213010.75,0.061331054,3.347505866,3.375419562,0.008338655,79523444.74,85104489.71,0.070181127
Produce,Last 04 Wks,2,2024/02/25,2025/02/23,Total U.S.,Blueberries,47084801.72,50293116.19,0.068139067,5.634814204,5.088540245,-0.096946224,58540237.1,61555704.92,0.051511029,4.532166637,4.157511413,-0.082665809,265314109.5,255918545.8,-0.035412982
Produce,Last 04 Wks,2,2024/02/25,2025/02/23,Total U.S.,Raspberries,11643949.74,10645949.15,-0.085709799,9.32307318,10.00818217,0.073485317,25997215.38,23454898.11,-0.097791907,4.175731668,4.542616128,0.08786112,108557395.5,106546598.4,-0.018522894
Produce,Last 04 Wks,2,2024/02/25,2025/02/23,Total U.S.,Strawberries,116136449.6,120344056.2,0.036229854,3.628043715,3.722678015,0.026084112,105145288.2,106259740,0.010599161,4.00729432,4.216104539,0.052107532,421348116,448002172.2,0.06325899
Produce,Last 04 Wks,2,2024/02/25,2025/02/23,Total U.S.,Apples,211734038.5,209517720.2,-0.010467463,1.735776389,1.822399175,0.049904346,97962197.71,97089387.68,-0.008909662,3.751681295,3.932715299,0.0482541,367522944.8,381824920.3,0.038914511
Produce,Last 04 Wks,2,2024/02/25,2025/02/23,Total U.S.,Apricots,35465.31559,42828.72525,0.207622843,4.561432965,4.102250454,-0.100666285,44111.82424,55867.15896,0.266489426,3.667330981,3.144855777,-0.142467426,161772.6596,175694.1576,0.086055938
Produce,Last 04 Wks,2,2024/02/25,2025/02/23,Total U.S.,Avocados,102796025.1,102599237.1,-0.001914355,2.116614375,2.518317663,0.18978577,124678111.3,123421915.7,-0.01007551,1.745130258,2.093448878,0.199594626,217579544.4,258377471,0.187508098
Produce,Last 04 Wks,2,2024/02/25,2025/02/23,Total U.S.,Bananas,463709280.9,479150210.4,0.033298729,0.609786459,0.589111437,-0.033905349,254158184.9,258967022.5,0.018920648,1.11254981,1.089995422,-0.0202727,282763640.4,282272868.9,-0.001735625
Produce,Last 04 Wks,2,2024/02/25,2025/02/23,Total U.S.,Cherries,6496539.114,7392504.291,0.137914228,5.155039815,4.67087126,-0.0939214,5479994.157,6211903.012,0.133560152,6.111305383,5.558592232,-0.090441095,33489917.79,34529435.83,0.031039731
Produce,Last 04 Wks,2,2024/02/25,2025/02/23,Total U.S.,Coconuts,833518.6431,894408.6509,0.073051765,2.354005898,2.453639356,0.042325067,669098.6235,716585.8509,0.07097194,2.932464263,3.062516882,0.04434926,1962107.802,2194556.266,0.118468753
Produce,Last 04 Wks,2,2024/02/25,2025/02/23,Total U.S.,Dates,3484.492433,3822.062211,0.096877747,8.914470125,8.764220411,-0.016854587,4928.964827,5306.2542,0.076545357,6.302013666,6.312813971,0.001713786,31062.4037,33497.39565,0.078390326
Produce,Last 04 Wks,2,2024/02/25,2025/02/23,Total U.S.,Grapefruit,15394032.2,15444378.16,0.003270485,1.369155692,1.372694572,0.002584717,5983309.041,5850296.123,-0.022230661,3.522603742,3.623818971,0.028733073,21076826.82,21200414.07,0.005863656
Produce,Last 04 Wks,2,2024/02/25,2025/02/23,Total U.S.,Grapes,137250939,151517497.1,0.103945068,2.586521693,2.465289926,-0.046870578,74274755.02,82985756.06,0.117280778,4.779585352,4.501188843,-0.058247,355002531.1,373534559.3,0.052202524
Produce,Last 04 Wks,2,2024/02/25,2025/02/23,Total U.S.,Kiwi,7930031.594,9871383.31,0.244810086,3.191630983,3.366908964,0.054917997,5914184.523,7324797.721,0.238513559,4.279496934,4.537469869,0.060281136,25309734.53,33236048.95,0.313172562
Produce,Last 04 Wks,2,2024/02/25,2025/02/23,Total U.S.,Lemons,35715257.37,38004442.7,0.064095445,2.044400011,1.998251036,-0.022573359,38025904.13,41641344.53,0.095078355,1.920171899,1.823726344,-0.050227563,73016272.55,75942417,0.040075237
Produce,Last 04 Wks,2,2024/02/25,2025/02/23,Total U.S.,Limes,31808844.51,32141053.2,0.010443909,1.909457514,1.892851367,-0.008696788,39843229.31,35452640.47,-0.110196611,1.524415521,1.716042463,0.12570519,60737637.16,60838236.48,0.001656293
Produce,Last 04 Wks,2,2024/02/25,2025/02/23,Total U.S.,Mangoes,11321148.79,30152217.11,1.663353134,2.40849711,1.745242577,-0.275381079,9168982.691,26463100.36,1.886154468,2.973825457,1.988539982,-0.331319201,27266954.14,52622933.1,0.929916074
Produce,Last 04 Wks,2,2024/02/25,2025/02/23,Total U.S.,Melons,105618542.8,86765363.82,-0.178502548,1.546980444,1.734318291,0.12109904,35993717.25,32060132.63,-0.109285312,4.53939834,4.693641143,0.033978689,163389820.4,150478757.5,-0.079019995
Produce,Last 04 Wks,2,2024/02/25,2025/02/23,Total U.S.,Nectarines,4496676.771,6836908.335,0.520435798,2.577444659,2.007987918,-0.220938494,3015025.299,5374343.908,0.782520336,3.844059129,2.554438192,-0.335484157,11589935.53,13728429.34,0.184513003
Produce,Last 04 Wks,2,2024/02/25,2025/02/23,Total U.S.,Oranges,100432579,112247368.7,0.117639016,1.401214987,1.400413377,-0.000572082,36195464.34,40982098.16,0.132244023,3.887990868,3.835643457,-0.013463872,140727634.8,157192716.7,0.116999635
Produce,Last 04 Wks,2,2024/02/25,2025/02/23,Total U.S.,Other,3373146.514,4097002.666,0.214593748,4.668424636,4.352174282,-0.067742414,3590019.831,3992078.273,0.111993376,4.38640482,4.466563134,0.018274263,15747280.29,17830869.64,0.132314235
Produce,Last 04 Wks,2,2024/02/25,2025/02/23,Total U.S.,Papaya,7518718.458,9704243.516,0.290677869,1.316605728,1.388440146,0.054560311,3708263.857,4880831.93,0.316204056,2.669493912,2.760546045,0.034108388,9899187.788,13473761.28,0.361097655
Produce,Last 04 Wks,2,2024/02/25,2025/02/23,Total U.S.,Peaches,2913327.993,2836622.51,-0.026329162,2.902456848,2.890075767,-0.004265725,2040782.968,1995806.478,-0.02203884,4.143414032,4.107639725,-0.008634017,8455808.786,8198053.974,-0.030482573
Produce,Last 04 Wks,2,2024/02/25,2025/02/23,Total U.S.,Pears,23485154.68,17181432.59,-0.268413054,1.815567909,2.210165311,0.217341031,13120029.59,9893957.223,-0.245889107,3.249908309,3.838080704,0.180981228,42638893.17,37973806.31,-0.109409192
Produce,Last 04 Wks,2,2024/02/25,2025/02/23,Total U.S.,Pineapple,62729506.1,57913354.77,-0.07677649,1.356052069,1.464183018,0.079739526,25450887.5,23559852.88,-0.074301323,3.342299027,3.599162992,0.076852479,85064476.52,84795750.59,-0.003159085
Produce,Last 04 Wks,2,2024/02/25,2025/02/23,Total U.S.,Plums,2153116.574,1792566.053,-0.167455179,3.178163188,3.421982929,0.076717188,1846775.199,1594813.034,-0.136433587,3.70535398,3.846300664,0.038038656,6842955.834,6134130.432,-0.103584682
Produce,Last 04 Wks,2,2024/02/25,2025/02/23,Total U.S.,Pomegranates,1223132.587,1574911.313,0.287604737,6.38582203,8.376653576,0.311758069,1843349.974,2611020.478,0.416454019,4.237234996,5.052617009,0.192432569,7810707.019,13192486.48,0.689025904
Produce,Last 04 Wks,2,2024/02/25,2025/02/23,Total U.S.,Tangelos,1308986.984,1139444.073,-0.129522229,1.768189383,1.80923971,0.023216024,997394.2015,860168.0594,-0.13758466,2.320583861,2.396656608,0.032781727,2314536.888,2061527.463,-0.109313196
Produce,Last 04 Wks,2,2024/02/25,2025/02/23,Total U.S.,Tangerines,137601999.1,143223249.9,0.04085152,1.621749219,1.608431723,-0.008211809,44798621.06,48126710.73,0.074290002,4.981312575,4.786631273,-0.03908233,223155934.5,230364818.7,0.032304246
Produce,Last 04 Wks,2,2024/02/25,2025/02/23,Total U.S.,Variety,16002396.08,15720806.63,-0.017596706,4.847685372,5.054165449,0.042593539,13015438.42,12820105.63,-0.015007776,5.960197338,6.197730344,0.039853212,77574581.39,79455557.69,0.024247328
Produce,Last 04 Wks,2,2024/02/25,2025/02/23,Total U.S.,Rhubarb,20, ,-1,0.403, , ,1, ,-1,8.06, , ,8.06, ,-1
